Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,Images
1,Sonny,36,213,307,1,5,7,0,1,2,1,1,1,1,1,0,41326,d84c3c50e381c5beae953cab8a804e4e,0,Please contact if you are interested.,82ea3883e,9.0,1,images/82ea3883e-1.jpg
2,Zoey,19,266,266,2,1,7,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,"有人可以給孩子們一個家嗎？ 剛剛在Setia Walk Puchong救的,如果不救他们会受风吹雨打，晚上还要见鬼（酒鬼） 有養貓經驗者優先....... Whatsapp",fea8ba32e,2.0,1,images/fea8ba32e-1.jpg
2,,3,266,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,d385a3b7e7d8c858acc5f6db31f1febb,0,"Playful, manja, love being hug, indoor cat, litter and toilet trained.",b99d5d532,3.0,1,images/b99d5d532-1.jpg
1,,3,307,0,2,1,2,0,2,2,2,2,2,1,2,0,41326,f65129a090bf5beccc5adbe66bbf94db,0,"2 female puppies were found infront of my house(shah alam).these puppies were 3 months old and normal breed which are healthy,cute and adorable.now we r keeping them in our house n loooking for a caring owner who can adopt them to prevent them from being stray dogs.""PLEASE DO NOT DISCRIMINATE FEMALE DOGS""PLEASE COME FORWARD TO ADOPT THEM.",e0a797901,2.0,1,images/e0a797901-1.jpg
2,Lil Kitts,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0a37ffdb7301523d17bd658298235597,0,"Helping on behalf of my friend, who rescue this kitten few weeks ago. The kitten now is still in the vet, his condition now is great and healthy. I could not adopt this sweety because i myself have a total of 49 rescued + pet cats. We will dewormed and vaccine for free to any adopter that agree to adopt. Location Puchong,Selangor. and I have no problem to deliver the kitten to u within 20KM radius. Thanks. Please support the stray, They deserve to live too. God Bless You, Insyallah.",3af78213e,4.0,1,images/3af78213e-1.jpg
2,Tang Tang,48,266,0,2,6,0,0,2,1,1,1,1,1,1,0,41327,268e86fdbea9cf24321688d993204a29,0,"Tangtang, 4 Years old female Cat needs a loving home. She is gentle, playful and friendly. If you can be a responsible owner, Please do not hesitate to contact me.",0ea337520,5.0,1,images/0ea337520-1.jpg
1,Lily & DiDi,9,307,0,2,3,4,7,2,1,1,1,1,1,2,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,"Sisters Lily & DiDi are a pair of 9 month-old beauties. Their friendly and loving nature will win anyone over. As they are still young, do expect some possible high-energy and harmless mischief. They girls are very close and almost inseparable, we hope to rehome them together. Both are spayed, vaccinated and in good health. If you are able to give Lily & DiDi a loving home, please contact:  ( call or whatsapp )",2f3677597,3.0,1,images/2f3677597-1.jpg
1,Har-nee,24,103,307,2,1,2,4,2,1,1,1,2,1,1,0,41330,9cb2e5a10e24e0b09942013b8434c81f,0,"We found Har-nee with a swollen and almost severed paw. We sent it to the vet and crowd-funded her amptutation. Her front left leg is amputated up to the thighs. She is recovering well from surgery and can move freely with three legs. She is extremely tame and friendly, and would wag her tail like a pendulum to anyone who's nice to her. Like most strays, she does not poop or pee in the house compound and will only do so when you take her out for a walk. We really wish that we could keep her but we are all students who live away from home. Right now we are rotating her between different houses to avoid getting caught by landlords. We definitely don't want to put her back on the streets so if you are looking for a dog, please consider giving her a chance. Transport provided for kl/selangor/perak/malacca/penang/kedah/perlis area.",2d72ef0c4,2.0,1,images/2d72ef0c4-1.jpg
1,Freya Tumbleweed,84,26,0,2,1,2,0,3,2,1,1,1,2,1,600,41401,83ee6a3003e50fd52840585857eb4fa5,0,"STILL LOOKING FOR A GOOD HOME FOR ADOPTION: Serious enquirers only ( Experienced dog owners preferred) within the Klang valley. Message from Ex-foster mummy: With a heavy heart I must find her a good home where she is allowed to be dog and be happy. She has been through a lot, I only wish the best for her. Will care for her till she get a home. Terms and Condition: There will be an Adoption fee, PM me and we'll go through a interview process, if successful home visit must be allowed before handing over the dog. Bi-monthly home visit to check up on the dog. Health status: Mild Hip Dysplasia, other than that overall healthy spayed, vaccinated. Location: currently in Ipoh (grandma's house) Summary: I’m Freya Tumbleweed a 7 year old Belgian Shepherd Malinois. I was previously a skinny 13kgs, malnourished abandoned dog found on the streets in Klang until a kind hearted Samaritan found me and posted up about me on Facebook requesting for help. Foster mummy’s friend responded and took me to a vet and a couple of days I was handed over to my foster mummy. I was diagnosed with HeartWorm thankfully it was only Stage 1, I was put on a safer treatment a combination of Doxycycline and HeartGard (Ivermectin) for 6 months. I stayed in foster mummy’s care for close to a year, making sure I was totally recovered and was then send for spaying, I was suspected to be used for breeding. I couldn’t stay too long at foster mummy’s house mainly it was because I couldn’t get along with 2 out of 4 dogs that live there and I had to stay indoors leashed because of foster mummy’s cats safety ( I still had my daily twice a day walks though) and foster mummy and family felt bad for me. On the 11th of November I was send to my foster mummy’s ( now ex-foster mummy) grandma’s house which is 2 hours away since they were looking for another dog to help watch over the house. I managed to adapt myself to my new environment pretty quick. Unfortunately on the 14th of December, I managed to escape the backyard fence through a hole I managed to find and escape to find my friend ( nobody was at home except Grandma). Grandma spotted me and wanted to bring me back, I got a little overzealous over grandma trying to leash me I accidentally caused my grandma to fall (she is in recovery but slow). Grandma now prefers I go back with Ex-foster mummy and other family agree for the sake of her safety. Ex-foster mummy says I’m overall a good/watch dog but I get overzealous at times and I like to jump hug people that is kind of a problem. Long story short Ex-foster mummy is now looking at finding me a new home that has a nice size compound and family that will give me the LOVE/ATTENTION/DISCIPLINE/EXERCISE I need. I get on well in general with other dogs provided they are nice and friendly; I DON’T do well with AGGRESSIVE/CRAZY/DOMINANT DOGS. I will definitely love my humans maybe a tad bit too much, I get along with children (preferably 10 years old and above). I have mild Hip Dysplasia, I will need to take Glucosamine daily. I have thunder/fireworks Phobia! kindly contact me through facebook PM",1fba9cbc9,4.0,1,images/1fba9cbc9-1.jpg
1,Amber ( GSD Color) !,6,307,0,2,1,2,4,2,2,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,Amber is very hyper active girl ! Able to obey command if given training She's growing to be more pretty ! Are you looking for a dogie to bond with ? Amber looking for a home. Thank Q ! Pls contact,81efac010,3.0,1,images/81efac010-1.jpg
1,Fanie,2,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,"Fanie most outstanding features is her coat, healthy and reflecting brilliant shine. Her expressive of enthusiasm, affection and warm will definitely melt your heart. She is not noisy, love children and easily trained",28cc87730,6.0,1,images/28cc87730-1.jpg
2,Princess Blue,4,266,292,2,7,0,0,1,1,2,2,2,1,1,0,41401,39849ebd0785eeecbb0ac4c91fb73510,0,Friendly kitten with white fur and blue eyes. (Possibly father was Siamese) Potty trained and not picky with food.,e0f3c756a,2.0,1,images/e0f3c756a-1.jpg
1,Foxy,34,307,0,2,1,0,0,2,2,3,3,3,1,1,0,41326,a1394134430419ca0b791d8b1021283a,0,"We adopted Foxy from Paw's about 2 years ago. It's great to see how much she has grown and flourished in her new environment. Unfortunately, we're short handed at this moment and are not able to care for her the way we used to. It is our hope that she wll go to a good home.",67e77a11c,0.0,1,images/67e77a11c-1.jpg
2,Burmese Kitten,3,252,0,2,2,5,0,1,1,3,3,3,1,1,0,41336,e217c79b9a8bc2ed800d519a5f69b418,0,"I found this kitten at legoland open space carpark. I when for a swim at 1pm and headed back to the car about 6pm the same kitten is still there. It's really friendly and i had no heart to just leave the hungry kitten alone especially today is really hot weather. The kitten looks burmese with blue eyes and dk brown seal point nose. However, i dont intend to keep cats at hm because I have no time and my parents do not allow any sort of animals at hm. I seek help if anyone can foster or adopt this poor kitty. Please help. By tmrw if no one is taking this cat hm. It will be stray cuz im sure when i return hm my parents would have let it go at night if they dont hear any news. I feel sad for the kitten. I hope she would be able to find a good loving hm. Thank you",1b08020b7,4.0,1,images/1b08020b7-1.jpg
2,,1,266,0,3,1,6,7,2,1,2,2,2,1,4,0,41326,a48987d53b7aa0408b19cdef63ce4e22,0,3 kittens(around 4 weeks old) + 1 mother cat available for adoption. Found them at the roadside. Pls help to adopt them. I can't keep them for long because I have dogs at home as well.,9bbd8c277,5.0,1,images/9bbd8c277-1.jpg
2,Feema,2,266,0,2,2,4,0,1,1,3,3,3,1,1,0,41326,64ccbe1344aadf390a72dd1fa28284d7,0,Lost kitten was found seeking home asap,8dada5ac5,1.0,1,images/8dada5ac5-1.jpg
2,Mini,24,266,266,2,6,7,0,1,1,2,1,1,1,1,0,41401,27083c7f0a040994ca84395f4b17d80b,0,"Mini is a hernia cat. The moment I met her, I was planning to spay her only then realised there were 2 'soft balloons' on the left side of her stomach and another one under her stomach. As vet suggested should bring her to take x-ray in case hernia was cause by accident. So I brought her to St.Angel for x-ray, she is safe for surgery . Mini is now treated at Klinik Haiwan & Surgeri Puchong with Dr.Wong and Dr.Tan . Will be realise from vet on Friday . Hope there is someone able to give her a home.",dfefbcea0,3.0,1,images/dfefbcea0-1.jpg
2,ROOKIE & BATMAN,5,266,0,1,1,7,0,1,1,2,2,2,1,2,0,41401,f02b742d6ca2024dc566a96a18a82919,0,"I LOST THEIR MOM AFTER A WEEK I ADOPTED HER FROM A FRIEND.SURPRISINGLY AFTER THREE WEEKS SHE WAS AT THE DOOR STEP AND HAVING THEM TWO MONTHS LATER .ROOKIE (WHITE) VERY ""MANJA"" TYPE AND BATMAN (BLACK) VERY PLAYFUL. AS I'LL MOVING TO A TINY FLAT VERY SOON I AM SO EAGER TO FIND THEM A GOOD HOME.",f80c1cf7d,0.0,1,images/f80c1cf7d-1.jpg
1,,72,307,0,3,2,0,0,3,1,3,3,3,1,4,0,41330,292b9906300764e0e3f0c55d2a312675,0,"Hey everyone, please spend a few minutes on this post. This dog I came across with when I was back to Ipoh is up for adoption. I saw food and water next to them so I assume there might be someone kind feeding them right now. Please share this post and hope they'll be adopted into a good family soon. Location : The dogs are resting at the shop lots opposite of the food court. If I remember correctly, they should be pretty near or a few shops away from a computer shop.",56b5845d7,2.0,1,images/56b5845d7-1.jpg
2,XiaoMi,5,266,0,1,6,7,0,1,1,1,1,3,1,1,0,41401,0a0690df84fe234a1f40d8cb6b4769e4,0,"Found XiaoMi in the apartment compound, mewing weakly at me with little strength. Fed him food and water everyday since then. XiaoMi has regained his strength and now a active cat :) He has his first vaccine today with de-worm and anti-fleas spot on. XiaoMi needs a safe home and a kind master as he lives under the bush now. At times there are bigger stray cat around the area who attack him. I hope I can find XiaoMi a home so that he can live happily under a safe environment.",95b0b4cd9,3.0,1,images/95b0b4cd9-1.jpg
1,Sweetie / Blackie,24,307,0,2,1,0,0,3,2,1,1,1,2,1,0,41401,c28324891bf68cdbd4a6df2a2e0ef718,0,She is a special dog with blue tongue. Looks like a black wolf.But is very sweet. .hence is called Sweetie now instead of Blackie. She is paralysed waist down n is being rehabilated to walk again at the moment. On wheel now to help her gain back her hind legs muscle. She has a cute soft bark.. not the noisy bark.. You will find her a great companion as she is able to melt anyone's heart.,c05b74b05,2.0,1,images/c05b74b05-1.jpg
2,,7,266,0,3,2,0,0,2,1,3,1,2,1,3,0,41326,3878503a26efcacf7a50f31f13686b5b,0,i have 3 cats for free adoption.. 1 male kitten and 2 female (1 female kitten) i hope only cats lover can take my cats. urgent cats for adoption. tq.,52ad1225c,5.0,1,images/52ad1225c-1.jpg
2,Faezem,5,266,0,1,1,0,0,2,1,2,1,1,1,1,0,41326,54685557aaa46cfbda24c842c90a0b13,0,"Found at the wet market since 2 weeks old, covered with fungal infection and under-nourished. Treated, fed and spayed. Completely healed. He's now a healthy, bubbly cat and ready to go into a forever home. Very playful and warms up to people easily. Please text or call for viewing, I'm in USJ10 Subang Jaya. Other pets for adoption :",572e98234,5.0,1,images/572e98234-1.jpg
1,Brother,6,307,0,1,2,7,0,1,1,1,1,2,1,1,0,41327,b84a2dd96249074fc4b276e55f608d21,0,"It's very playful and active dog, Like to play with ball and good guard dog",f94c2a347,2.0,1,images/f94c2a347-1.jpg
2,The Disney,16,252,0,2,3,7,0,3,2,1,1,1,1,1,0,41326,154a52fa7b1967ac1fd0a380ec09ab05,0,"**Disney is super polite and playful. **she's been neutered and vaccinated regularly. **She knows all the rules in the house and never disappoints you. **always been taken care of at its highest and I'm very sorry to give her away. but it's my last days in Malaysia. ** comes with FREE litter box, food bowl, toys, litter scoop, comb, nail clipper, tooth brush and ... . requirements: --Disney must be kept only indoor. --Disney must be adopted by someone who is going to stay with her for a long time. --its personal diet must be met (we feed her and use the litter sand of only one brand) --Disney should be treated as a family member with care and affection with no stress or any small place confinement.",a31d4c0f0,2.0,1,images/a31d4c0f0-1.jpg
2,This Kitten Is Homeless!,3,247,243,1,4,7,0,1,2,3,3,3,1,1,200,41401,eaaf22c28570200164914648fdbb9e2e,0,"This kitten is TOTALLY adorable!He is kind of playful but friendly i hope that someone that is kind will adopt this kitten.Please treat it well as well.thanks,",b56e6500a,4.0,1,images/b56e6500a-1.jpg
1,,42,150,150,3,2,0,0,2,1,1,1,2,1,2,0,41326,79a31cec094bac271630fd0d96864b8f,0,Lovely couples but need someone that is firm.,3b939b40c,0.0,1,images/3b939b40c-1.jpg
1,Casey,2,307,0,1,2,5,0,2,1,2,2,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,I've been feeding Casey's mum and his other siblings for the past few months. They are currently taking a shelter inside the temple behind my office. Please open your heart to adopt Casey.He deserves to be loved and cared for. No caging or chaining is allowed. He must be allowed to run freely within the house compound. Only serious adopters will be entertained.,639a4bcfd,3.0,1,images/639a4bcfd-1.jpg
1,1 Brown Female Puppy Left,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,1,"Aunty Nallini is a rescuer, volunteering at Uncle Ben's dog shelter at KL. She found these 3 lovely pups ( 1 month old plus puppies, 2 female (brown & black) & 1 male (black)) These pups are now up being fostered at Uncle Ben's shelter. 23/9/17 - only left the brown female puppy looking for a home. 1 male was adopted few weeks ago and another black female puppy died on 21/9/17.",353187b3d,4.0,1,images/353187b3d-1.jpg
1,Lucky Boy,2,307,307,1,5,0,0,2,1,1,1,2,1,1,100,41326,4d2400be2e2e78265f5c84345b7a3415,1,Whatsapps,e6f4d14a0,4.0,1,images/e6f4d14a0-1.jpg
2,Brownieâ¥,12,266,0,2,1,2,0,1,1,3,3,3,1,1,0,41327,1989cfa5f11b748338b6b639a810e186,0,"This is BROWNIE. Color: Black & Brown. Breed: I'm unsure Age: Not Sure but still a kitten. Been rescued for almost a month now. Rescued: Strays around Tanjung Tokong, Penang. Size: Thin Trained: Toilet Train Nature: Very Calm, Shy, and Healthy. Food: been feeding them with dry food & tuna in a can Vaccinate/Deworming: Not sure if they have but I have never vaccinate them. This adoptions are % FREE.",aeffc6dfd,1.0,1,images/aeffc6dfd-1.jpg
2,Tabby &tammy,3,243,0,2,2,3,4,2,2,2,1,2,1,2,0,41401,1984caa688fee1576d4b783ee6f44501,0,"This 2little kitten,s are brother n sister,potty train n can eat any kind of food humble n lov to play .tammy has long tail n tabby short tail n both of them look alike.if u interested plz do give me a call thnks",a4f6acdb6,0.0,1,images/a4f6acdb6-1.jpg
2,Melon,6,266,0,2,4,7,0,1,1,1,1,1,1,1,0,41401,a6dcfa5b8d8b328c5f2292a3b168f197,0,This kitty was rescued from the street.But she is a friendly & shy kitten & very enjoy while shower her. Please give this kitty a forever home with love. Location:Jln Ipoh pls contact me at,38063ee14,2.0,1,images/38063ee14-1.jpg
1,5 New Born Puppies,0,307,307,3,2,7,0,1,2,2,2,2,1,5,5,41326,d6b828d594ddeb7ddbb6c0b9e75f8145,0,Very small puppies,d3faf6a0e,0.0,1,images/d3faf6a0e-1.jpg
1,Zone A2 P21,6,307,0,2,2,5,0,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,I need a new home!! Contact Furry Friends Farm if you want to adopt me.,8b0fa13e1,4.0,1,images/8b0fa13e1-1.jpg
2,Coco The Beach,24,265,288,1,1,5,7,3,2,3,3,3,1,1,0,41401,963ad390c9e109438686439b745b237c,0,"this is coco, my lovely cat, coco is nice, coco tak pernah bising, kalau malam2 dia suka tidur kat kaki saya, bila dia lapar, coco senyap je, tiba2 dia bangun pergi ke dapur cari mkn, coco baik sangat, i love coco, so now i nak cari sape2 yg boleh menjaga coco seperti saya jaga dia....",9bd0992bc,4.0,0,images/9bd0992bc-1.jpg
1,Selampit 27,1,307,307,3,1,2,7,2,2,2,2,2,1,5,0,41326,93b9bd02cfbd0944686ceee8798b9eec,0,"The puppy came from the stray dogs in front of my house, 3 black and brown,1 black and white and 1 golden brown. Right now no one fostering them and they now live under umbrella by the road side. I can't take them in as my baby have skin allergy to them. please call me at or whatsapp for adoption",0392c0c81,4.0,1,images/0392c0c81-1.jpg
1,Lolita,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,41327,7f74401ff1a7ca18737bc527ccf23a45,0,This pup has been vaccinated for the first vaccination and we will charge rm40 for the first vaccination fees. And owner will have to follow up with the second & third vaccination. We are rescuers and we are running a shelter(MERCY FOUNDATION) with about 80 dogs and also feeding another 20 to 30 dogs in our tamans nearby. We encourage donation upon adoption and even the smallest amount matters but its up to an individual. For further clarification pls whatsapp or call the number posted in the profile. Thank you,2ccf25b91,4.0,1,images/2ccf25b91-1.jpg
1,Muffin,1,307,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,03806ca295ace12b7463f4ed036cbb0e,0,This is the puppy we adopted from Crystal. She is healthy & cute.,e3935c62d,15.0,0,images/e3935c62d-1.jpg
1,BROWNIE GIRL,12,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,a7dae152fa36d4dd1503c7001f6ceca1,0,"A GOOD SAMARITAN FOUND THIS LOVELY GIRL AT ROAD SIDE. TO OUR SURPRISE, SHE IS TOTALLY ADORABLE AND FRIENDLY AND NOW IS SO WELL-TRAINED AND OBEDIENT! AND YES, SHE WHO LOVES US, DESERVES A HOME THAT SHE CAN SHARE HER LOVE WITH. TRUST ME, SHE IS ABSOLUTELY ADORABLE AND LOVEABLE. FRIENDLY TO DOGS AND CATS TOO!",9adf0f234,3.0,1,images/9adf0f234-1.jpg
2,Snowie (Female),3,265,0,2,7,0,0,1,2,2,1,2,1,1,50,41401,3fea1afcb391a58f112bd2f70dac1d79,0,Snowie is female and so active & healty. Domestic cat (medium hair). Toilet train. Age 3 months. New adopter who is interested pls SMS me. You can collect Snowie at Shah Alam/Seri Kembangan. Call me - Mr. Aidy,aa1add776,4.0,0,images/aa1add776-1.jpg
2,Molly (momol),6,300,0,2,1,2,4,2,2,3,3,3,1,1,0,41326,28e4610089584f9396900d60be899a0e,0,"She obses with object, active, know her name, manja gila, if she want to pee/defecate she give a attention, she like to listen the music :D",b0c918c91,0.0,0,images/b0c918c91-1.jpg
1,Sasha,24,307,0,2,2,0,0,2,2,3,3,3,1,20,0,41332,2f228e55fc6301d4ebb3e849a8f76d7a,0,Sasha is obedient and has good temperament Her owner is terminally ill and is unable to care for her,eff316e87,1.0,1,images/eff316e87-1.jpg
1,,2,141,307,1,2,7,0,2,2,2,2,2,1,1,0,41401,88da1210e021a5cf43480b074778f3bc,0,This male puppy born on 16 August . I hope the animal lovers from Kuala Lumpur can help to adopt him and love and care him.,00c71a320,2.0,1,images/00c71a320-1.jpg
1,Adorable Abby Needs A Home,3,141,109,2,3,5,7,2,1,3,1,2,1,1,0,41326,e4d974934307235688eae6c0b8cc2e0e,0,Abby has found a new home now with good loving owners.,71deb8267,2.0,0,images/71deb8267-1.jpg
2,Pepsi,3,265,0,2,2,4,0,1,2,2,2,2,1,1,0,41326,c5f05a0937608368f162868db4d0bc87,0,Pepsi has 4 siblings and a mother but they were all adopted except pepsi. Pepsi needs a proper home to live and someone to take care of her. Please adopt pepsi :( U can whatsapp my rescuer for more pictures,198357b7e,1.0,0,images/198357b7e-1.jpg
2,Cara & Kids,2,265,0,3,1,2,0,1,2,2,2,2,1,4,0,41326,7654d7edf4900fb2035ca290239332d2,0,This is Cara and her kids. Cara is 1 year plus. has delivered 2 times. this is her 2nd. 4 kittens. 1 reserved. we have to let go of them because my lil bro has asthma. we r searching for those who willing to take care and give abundance love to them :),af8138fea,1.0,1,images/af8138fea-1.jpg
1,KEITH,11,307,307,1,2,6,0,2,2,2,2,2,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,1,Puchong区，有没有人有增添家庭成员？ 这区域是变态撞狗高风险区，希望快快帮他们找到家。 有兴趣请Whatsapp.... #要领养别弃养#. #请支持领养，代替无良繁殖# #请支持结扎，代替残忍捕杀#,65266fe36,3.0,1,images/65266fe36-1.jpg
1,Snazzy,8,307,0,2,4,5,7,2,1,3,3,3,1,1,0,41326,694774bf8d10fc96c3d4ac552b1d9325,0,Someone had left this female puppy with our security guard this morning. She is up for adoption.,e40a90daa,4.0,1,images/e40a90daa-1.jpg
2,Kitten 2,2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,41326,bcdcf39ea6e1546306597640f2037cd8,0,Found this 2 kitten at Parking Area. They all healthy and playful. looking for good family that can take care and give love to them.,8e1858e7f,2.0,0,images/8e1858e7f-1.jpg
2,No Name,1,265,0,2,6,7,0,1,3,3,3,3,1,3,0,41326,dab45456c6d932fbcbbd53f89cfce985,0,-Pemberian sesorang -Tidak mampu memberi perhatian kepada kucing2 tersebut -not at home 7am to 7pm,c8cf205ee,3.0,0,images/c8cf205ee-1.jpg
1,Abandoned Puppies,12,307,0,3,1,2,0,1,1,3,3,3,1,3,0,41326,dde42cde12e9c4a9c98e5e130815c3a4,0,"abandoned at SS 3 kelana jaya shops area. Seems healthy ,Fed by shop tenants. In danger of being run over,caught by dog catchers",ee5ceb065,3.0,1,images/ee5ceb065-1.jpg
1,Fisher,2,307,0,2,2,0,0,1,1,3,3,2,1,1,0,41326,044d21ef21e36ec2ebd8db7177ab22d0,0,"I've seen this puppy being bullied by children near Segar Perdana (Cheras area),so I decided to bring it home and looking for somebody to adopt her :) Because I'm living in condominum so it is unable to take care of her and also I have to work. Thus I'm looking for someone to bring her home. Kindly contact me if interested.",1035db262,2.0,0,images/1035db262-1.jpg
1,Lucy,2,307,0,2,1,2,0,2,2,1,1,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,Kindly contact the number above if interested in giving this little girl a happy house. May god bless you.,efd269df8,1.0,1,images/efd269df8-1.jpg
1,Queen Queen (Fei Po),36,189,307,2,1,0,0,3,1,3,3,3,1,1,350,41326,747c9b72ddd4bd52da97ae26461c9742,0,Queen Queen is a very lovely & cute girl. She is looking for a forever loving home. She has a wonderful temperament. She is very very intelligent & loyalty to her owner. She will obey orders and go to cage when asked to. She know her name very well whenever you call her name especially is 'Fei Po'. She very clean and will not dirty her cage with pee & poo. She is obedient & close to humans. She is an excellent guard dog. She will make a good watch dog for your home. She will alert you when stranger arrive. Every dog deserve a good & loving forever home.....Pls give her a chance to prove how grateful she is to you when you adopt her. Pls call or whatsapp me if you are a pets lover & really wanna give 'Fei Po' a loving forever home. I'm very sad to put her for urgent adoption Reason For Adoption: Relocation to Sabah very soon,628a224b2,1.0,1,images/628a224b2-1.jpg
1,Kiki,13,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,e64a0402ddac3b513f47c79283b84fa3,0,Kiki is a good dog. She help you to take care of the house.,640683dd9,6.0,0,images/640683dd9-1.jpg
1,Puppy,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,7f11eb882ea1a85cb8afadb71bb8292a,0,Cute and active.,f03b04b1e,1.0,1,images/f03b04b1e-1.jpg
2,Usyang,4,266,0,1,1,2,5,1,1,2,3,2,1,1,0,41326,c2fa6b94ad43b07820c8fce12056a6a7,0,The first thing about him is that he has a pair of big ears... and looks like musang... he also acting quite sneaky with his own agenda... but he is happy. likes to eat... a lot .. no wonder the belly is soo round.. haha... likes to be sit on ppl's lap and be cuddles.. he also like quite environment and be manja all the time... sometimes he also buat perangai but still need some training... he a lil bit afraid of boys tho... do not know why... he will acted restless when any male contact and when i bring him back to my hometown.... my big bro such a big fan of him... saying he is handsome... which he is...,54e731fab,6.0,0,images/54e731fab-1.jpg
1,Beagle,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,1080858a732c0bfc16a48175c50e3b5b,0,She is active cute and also food lover She was well trained to toilet in cage and poop in certain place The only tricks I teach her is to lie down & sit Need to re-home her as soon as possible as my house dog always bite her,615213076,4.0,0,images/615213076-1.jpg
2,Mini,10,264,0,2,3,6,0,2,3,3,3,3,1,1,0,41401,efaa8c2521bf4c506b9542f84c84f9af,0,"this cat belong to my neighbor,,, they are going to go to mecca for umrah so nobody going to take care of her, i cant have her either because i have rabbit and my land lord didnt let me to have cat,,,so please i need help, i will upload the pic tonight,,she is very beautiful...if u interested please call me",eb3d2466f,3.0,0,images/eb3d2466f-1.jpg
1,"Dreamy, Izzie, Merideth, Callie & Avery",3,307,0,3,1,2,7,2,1,2,3,3,1,4,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"4 sweet siblings needing homes. 1 Boy and 3 girls Dreamy, the only boy is black and white with a little bit of beige on him. Just look at his smile, Izzie and Meredith are beige light brown in colour and Callie & Avery are black These puppies are pproximately 2-3 months old",232aee73d,3.0,1,images/232aee73d-1.jpg
1,Lady Looking For A Home,24,307,0,2,2,7,0,2,2,3,3,3,1,1,0,41326,6b457c8d7f900ed6806fa1c34d477abc,0,"This friendly dog has been wondering about my area for about a week plus. I am not sure if it is lost or abandon. It is very friendly, loving and listens to instructions. Looking for a home for this darling.",876dd37df,1.0,1,images/876dd37df-1.jpg
2,Mix Kitties Urgent Adoption,2,266,0,3,6,7,0,2,1,1,1,2,1,3,0,41326,e0ac6d0eaee9360d1c5b2119f3b9ef54,0,"Hello to all cat saviors out there! im helping a friend to advertise these 3 kitties. they're up for adoption urgently or they will be 'PUT TO SLEEP'. please adopt and save lives! thank you so much! if you are interested, please contact : PN RAINA -",9a21528ec,3.0,0,images/9a21528ec-1.jpg
1,Baby,9,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,Rescue from BDKL. Baby is our alpha male and he's a good guide dog as well. His best friend is Megan(adopted). He's very friendly and love to play with people. Pls call Jacqueline to arrange a visit.,c78fa1a45,5.0,1,images/c78fa1a45-1.jpg
2,Arnie,3,266,0,1,3,0,0,2,2,2,1,2,3,1,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,Arnie is a special needs kitten. He is adorable and alert but he has issues with his ability to balance during quick movement due to a mental disability. He must be kept indoors and inside a home with no staircase as this would be to dangerous for him. Only very serious individual with qualifications should offer to adopt him. Reference will be required and verified for his adoption.,b887b2037,6.0,0,images/b887b2037-1.jpg
1,Bailey,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,Meet Bailey... super active and intelligent boy. He's rescued pup waiting for a great home with yard to run and play. He will be a great walking companion. Call,4747bead4,1.0,0,images/4747bead4-1.jpg
1,Rescued Puppy,3,307,0,3,2,0,0,1,1,2,2,2,1,6,0,41326,72b30a23d5812472311f1a452f0fe6b7,0,"A group of six puppies was rescued by my friend in Damansara Kim, it was left in a box by some silly people. The rescuer will do first vaccination for free.",10bbe5ea4,2.0,1,images/10bbe5ea4-1.jpg
